3.220138576942144781e-01
3.757939120378562814e-01
3.286105307999487302e-01
4.917343072604203336e-01
3.298137401983160522e-01
3.855509179115651497e-01
5.896187556367299409e-01
2.925542300676952090e-01
4.624096978664111179e-01
2.156531591343269494e-01
5.864904617617663352e-01
4.379348969039953410e-01
