Station;Name;Date;Average wind speed;Peak gust time;Precipitation;Snowfall;Snow depth;Average Temperature;Maximum temperature;Minimum temperature;Direction of fastest 2-minute wind;Direction of fastest 5-second wind;Fastest 2-minute wind speed;Fastest 5-second wind speed; Fog or ice fog;Heavy fog or heaving freezing fog;Thunder;Smoke or haze
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-16;8.28;;0.00;0.0;0;59;65;54;250;240;17.0;23.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-17;8.05;;0.00;0.0;0;60;66;56;260;250;21.0;23.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-18;7.83;;0.00;0.0;0;62;69;55;240;240;17.0;23.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-19;8.05;;0.00;0.0;0;66;81;58;270;270;19.9;25.1;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-20;8.05;;0.00;0.0;0;71;87;62;270;260;18.1;21.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-21;7.61;;0.00;0.0;0;68;74;61;260;250;17.0;19.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-22;8.05;;0.00;0.0;0;63;69;59;270;240;17.0;23.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-23;8.72;;0.00;0.0;0;62;73;58;260;260;21.9;25.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-24;8.95;;0.00;0.0;0;61;67;58;240;230;19.9;23.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-25;8.28;;0.00;0.0;0;61;66;59;250;240;15.0;19.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-26;9.17;;0.00;0.0;0;63;69;59;270;270;18.1;21.0;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-27;11.41;;0.00;0.0;0;62;68;58;270;260;18.1;27.1;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-28;8.95;;0.00;0.0;0;63;69;58;260;260;18.1;23.0;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-29;7.38;;0.00;0.0;0;62;68;59;260;250;15.0;19.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-30;6.71;;0.00;0.0;0;62;67;61;250;250;13.0;19.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-05-31;5.82;;0.00;0.0;0;62;66;60;270;270;12.1;18.1;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-01;7.61;;0.00;0.0;0;64;70;61;260;260;17.0;23.0;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-02;8.05;;0.00;0.0;0;64;69;59;240;260;17.0;21.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-03;7.16;;0.00;0.0;0;64;71;61;270;260;15.0;19.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-04;5.82;;0.00;0.0;0;63;67;61;270;260;15.0;19.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-05;6.71;;0.00;0.0;0;63;71;60;270;250;14.1;21.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-06;7.61;;0.00;0.0;0;64;68;62;250;250;14.1;19.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-07;7.61;;0.00;0.0;0;63;69;61;260;260;16.1;19.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-08;11.18;;0.00;0.0;0;63;68;60;260;260;21.9;25.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-09;9.62;;0.00;0.0;0;64;71;58;270;250;21.9;28.0;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-10;7.61;;0.00;0.0;0;64;69;61;260;260;17.0;21.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-11;10.51;;0.00;0.0;0;64;69;60;280;280;21.9;25.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-12;10.51;;0.00;0.0;0;63;71;56;250;250;23.0;28.0;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-13;7.83;;0.00;0.0;0;64;72;57;260;240;17.0;21.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-14;6.93;;0.00;0.0;0;67;76;60;260;270;16.1;21.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-15;6.26;;0.00;0.0;0;69;78;61;250;230;15.0;19.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-16;6.26;;0.00;0.0;0;70;77;62;270;260;15.0;19.9;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-17;7.61;;0.00;0.0;0;68;75;62;260;260;15.0;19.9;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-18;7.38;;0.00;0.0;0;66;74;61;250;260;15.0;19.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-19;7.83;;0.00;0.0;0;66;74;61;250;270;16.1;21.0;1;1;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-20;8.05;;0.00;0.0;0;65;72;61;260;250;17.0;21.9;1;1;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-21;8.05;;0.00;0.0;0;66;73;62;270;260;15.0;18.1;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-22;6.71;;0.00;0.0;0;67;75;63;270;240;15.0;19.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-23;9.40;;0.00;0.0;0;66;70;61;270;270;18.1;21.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-24;8.95;;0.00;0.0;0;65;71;61;260;280;16.1;23.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-25;7.61;;0.00;0.0;0;68;77;63;250;250;21.9;28.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-26;6.93;;0.00;0.0;0;71;82;64;260;280;18.1;21.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-27;7.61;;0.00;0.0;0;71;78;62;270;240;17.0;19.9;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-28;8.05;;0.00;0.0;0;67;72;61;260;;15.0;;;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-29;7.38;;0.00;0.0;0;67;74;63;260;230;16.1;21.9;;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-06-30;7.61;;0.00;0.0;0;66;73;61;260;250;16.1;21.0;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-07-01;7.38;;0.00;0.0;0;65;72;62;260;240;15.0;21.9;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-07-02;7.38;;0.00;0.0;0;67;76;63;230;260;14.1;19.0;;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-07-03;8.50;;0.00;0.0;0;67;74;63;260;280;17.0;21.0;1;;;1
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-07-04;8.50;;0.00;0.0;0;67;75;62;260;260;21.0;25.1;1;;;
USW00023174;LOS ANGELES INTERNATIONAL AIRPORT, CA US;2017-07-05;7.38;;0.00;0.0;0;68;76;63;270;250;15.0;19.9;;;;
