Station;Name;Date;Average wind speed;Peak gust time;Precipitation;Snowfall;Snow depth;Average Temperature;Maximum temperature;Minimum temperature;Direction of fastest 2-minute wind;Direction of fastest 5-second wind;Fastest 2-minute wind speed;Fastest 5-second wind speed; Fog or ice fog;Heavy fog or heaving freezing fog;Thunder;Smoke or haze
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-17;3.13;;0.00;0.0;0;65;80;52;40;140;6.9;8.9;1;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-18;4.92;;0.00;0.0;0;68;80;55;300;290;17.0;21.0;;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-19;4.03;;0.00;0.0;0;64;76;53;310;300;10.1;14.1;;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-20;8.05;;0.00;0.0;0;65;71;57;140;140;16.1;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-21;11.63;;0.04;0.0;0;64;72;57;140;120;21.0;25.9;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-22;7.61;;0.05;0.0;0;58;63;48;300;300;23.9;29.1;1;;1;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-23;6.93;;0.00;0.0;0;53;65;45;310;300;16.1;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-24;7.16;;0.09;0.0;0;56;62;49;70;70;15.0;18.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-25;5.59;;0.48;0.0;0;55;65;51;300;300;14.1;16.1;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-26;3.80;;0.00;0.0;0;56;67;47;310;300;13.0;16.1;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-27;13.65;;0.04;0.0;0;58;67;49;320;310;29.1;38.0;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-28;4.25;;0.00;0.0;0;55;68;44;140;130;13.0;16.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-29;3.58;;0.00;0.0;0;60;74;48;310;50;8.9;19.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-30;17.22;;0.09;0.0;0;62;66;51;290;290;36.0;42.1;1;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-03-31;6.49;;0.00;0.0;0;55;68;42;300;300;23.0;27.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-01;4.25;;0.00;0.0;0;59;76;47;320;300;12.1;14.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-02;4.92;;0.00;0.0;0;65;80;51;310;320;16.1;23.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-03;8.05;;0.00;0.0;0;66;76;52;320;330;19.9;25.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-04;4.92;;0.00;0.0;0;63;79;49;130;130;13.0;15.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-05;5.14;;0.00;0.0;0;67;83;53;130;140;12.1;15.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-06;6.49;;0.39;0.0;0;68;73;56;250;250;18.1;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-07;12.30;;0.61;0.0;0;59;62;53;130;120;25.1;36.0;1;;1;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-08;10.07;;0.04;0.0;0;56;62;44;290;290;29.1;34.0;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-09;4.47;;0.00;0.0;0;50;66;39;300;310;13.0;16.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-10;5.14;;0.00;0.0;0;55;70;43;310;310;10.1;14.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-11;4.70;;0.00;0.0;0;60;73;52;200;180;10.1;14.1;;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-12;8.72;;0.00;0.0;0;65;79;53;210;210;17.0;21.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-13;11.41;;2.04;0.0;0;62;67;49;310;60;25.1;38.0;1;;1;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-14;11.41;;0.00;0.0;0;53;67;43;310;310;21.9;28.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-15;3.58;;0.00;0.0;0;56;73;44;310;280;10.1;15.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-16;6.26;;0.09;0.0;0;64;75;50;310;310;21.0;25.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-17;6.49;;0.03;0.0;0;63;75;57;310;310;17.0;21.0;;;;1
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-18;5.59;;0.22;0.0;0;61;65;55;310;290;13.0;16.1;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-19;7.16;;0.00;0.0;0;60;73;51;320;300;15.0;19.0;1;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-20;13.65;;0.00;0.0;0;62;74;50;290;300;25.1;34.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-21;5.59;;0.00;0.0;0;61;77;49;140;150;13.0;21.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-22;6.93;;0.00;0.0;0;68;80;54;310;310;21.9;25.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-23;12.30;;0.00;0.0;0;64;75;53;310;320;21.0;25.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-24;16.11;;0.00;0.0;0;62;70;51;320;290;25.9;32.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-25;14.32;;0.00;0.0;0;60;72;51;300;320;21.9;29.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-26;8.28;;0.00;0.0;0;63;75;53;310;300;18.1;23.0;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-27;16.11;;0.00;0.0;0;64;77;54;300;310;28.0;35.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-28;13.42;;0.00;0.0;0;64;76;51;310;310;29.1;36.9;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-29;4.25;;0.00;0.0;0;64;80;49;300;290;13.0;16.1;;;;
USW00093193;FRESNO YOSEMITE INTERNATIONAL, CA US;2017-04-30;6.04;;0.00;0.0;0;69;84;53;310;290;18.1;21.9;;;;
