Station;Name;Date;Average wind speed;Peak gust time;Precipitation;Snowfall;Snow depth;Average Temperature;Maximum temperature;Minimum temperature;Direction of fastest 2-minute wind;Direction of fastest 5-second wind;Fastest 2-minute wind speed;Fastest 5-second wind speed; Fog or ice fog;Heavy fog or heaving freezing fog;Thunder;Smoke or haze
USW00023293;SAN JOSE, CA US;2017-09-12;5.82;;0.00;;;;92;67;300;300;21.0;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-13;7.16;;0.00;;;;80;66;160;180;14.1;19.0;;;;
USW00023293;SAN JOSE, CA US;2017-09-14;9.17;;0.00;;;;78;62;300;300;21.0;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-15;5.59;;0.00;;;;77;55;310;340;18.1;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-16;6.26;;0.00;;;;80;57;290;280;16.1;19.0;;;;
USW00023293;SAN JOSE, CA US;2017-09-17;5.59;;0.00;;;;81;57;310;300;21.0;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-18;8.50;;0.00;;;;80;60;300;320;21.9;27.1;;;;
USW00023293;SAN JOSE, CA US;2017-09-19;9.84;;0.00;;;;77;58;310;310;18.1;23.0;;;;
USW00023293;SAN JOSE, CA US;2017-09-20;6.93;;0.00;;;;76;57;300;290;17.0;21.9;1;;;1
USW00023293;SAN JOSE, CA US;2017-09-21;9.62;;0.00;;;;72;54;250;300;19.9;29.1;;;;
USW00023293;SAN JOSE, CA US;2017-09-22;6.93;;0.00;;;;73;50;320;300;17.0;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-23;5.59;;0.00;;;;81;51;310;310;21.0;25.1;;;;
USW00023293;SAN JOSE, CA US;2017-09-24;5.82;;0.00;;;;83;51;300;330;17.0;21.0;;;;
USW00023293;SAN JOSE, CA US;2017-09-25;5.37;;0.00;;;;87;55;310;320;18.1;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-26;5.82;;0.00;;;;91;58;290;290;19.9;25.1;;;;
USW00023293;SAN JOSE, CA US;2017-09-27;4.47;;0.00;;;;92;61;300;310;15.0;18.1;;;;
USW00023293;SAN JOSE, CA US;2017-09-28;5.82;;0.00;;;;89;59;300;290;17.0;19.9;;;;
USW00023293;SAN JOSE, CA US;2017-09-29;5.37;;0.00;;;;75;57;290;320;16.1;19.9;1;;;1
USW00023293;SAN JOSE, CA US;2017-09-30;5.37;;0.00;;;;80;58;320;320;18.1;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-01;6.93;;0.00;;;;80;55;310;330;19.9;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-02;7.38;;0.00;;;;79;53;310;340;18.1;23.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-03;5.59;;0.00;;;;74;49;310;350;19.9;27.1;;;;1
USW00023293;SAN JOSE, CA US;2017-10-04;6.93;;0.00;;;;80;51;300;300;17.0;19.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-05;6.04;;0.00;;;;84;50;300;300;19.9;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-06;4.03;;0.00;;;;89;51;310;310;17.0;21.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-07;6.26;;0.00;;;;84;52;310;300;18.1;21.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-08;5.14;;0.00;;;;85;52;310;310;18.1;23.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-09;4.92;;0.00;;;;84;57;300;310;15.0;18.1;;;;
USW00023293;SAN JOSE, CA US;2017-10-10;6.49;;0.00;;;;81;53;310;310;18.1;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-10-11;7.38;;0.00;;;;70;51;290;300;19.9;23.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-10-12;4.92;;0.00;;;;75;45;300;310;17.0;19.9;;;;1
USW00023293;SAN JOSE, CA US;2017-10-13;4.92;;0.00;;;;78;45;300;310;18.1;21.9;;;;1
USW00023293;SAN JOSE, CA US;2017-10-14;5.37;;0.00;;;;80;48;300;20;16.1;21.9;;;;1
USW00023293;SAN JOSE, CA US;2017-10-15;2.68;;0.00;;;;86;48;300;290;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-16;2.91;;0.00;;;;85;52;310;330;10.1;14.1;;;;
USW00023293;SAN JOSE, CA US;2017-10-17;3.13;;0.00;;;;80;54;290;330;10.1;13.0;;;;1
USW00023293;SAN JOSE, CA US;2017-10-18;4.25;;0.00;;;;73;51;310;310;18.1;21.9;1;;;1
USW00023293;SAN JOSE, CA US;2017-10-19;6.49;;0.20;;;;71;55;300;320;25.9;32.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-10-20;8.95;;0.02;;;;66;54;280;290;25.1;31.1;1;;;
USW00023293;SAN JOSE, CA US;2017-10-21;6.71;;0.00;;;;70;47;310;310;18.1;23.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-22;4.25;;0.00;;;;75;50;310;310;15.0;19.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-23;5.82;;0.00;;;;89;54;300;290;16.1;21.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-24;1.79;;0.00;;;;94;58;290;350;10.1;14.1;;;;
USW00023293;SAN JOSE, CA US;2017-10-25;2.91;;0.00;;;;90;57;310;310;13.0;14.1;;;;
USW00023293;SAN JOSE, CA US;2017-10-26;2.91;;0.00;;;;91;57;320;310;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-27;3.36;;0.00;;;;87;58;310;320;8.9;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-10-28;4.92;;0.00;;;;78;55;290;310;14.1;16.1;1;;;1
USW00023293;SAN JOSE, CA US;2017-10-29;2.91;;0.00;;;;68;56;300;290;12.1;13.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-10-30;7.83;;0.00;;;;68;55;280;280;18.1;23.0;1;;;
USW00023293;SAN JOSE, CA US;2017-10-31;5.14;;0.00;;;;71;53;310;330;16.1;19.9;;;;
USW00023293;SAN JOSE, CA US;2017-11-01;4.70;;0.00;;;;72;48;320;330;15.0;21.9;;;;
USW00023293;SAN JOSE, CA US;2017-11-02;4.92;;0.00;;;;70;49;160;160;13.0;16.1;;;;
USW00023293;SAN JOSE, CA US;2017-11-03;9.17;;0.01;;;;69;57;150;140;17.0;23.9;1;;;
USW00023293;SAN JOSE, CA US;2017-11-04;7.16;;0.11;;;;62;45;310;310;15.0;18.1;1;;;
USW00023293;SAN JOSE, CA US;2017-11-05;4.70;;0.00;;;;62;44;310;330;13.0;17.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-06;5.59;;0.00;;;;66;46;310;340;14.1;21.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-07;3.58;;0.00;;;;70;41;320;340;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-08;8.50;;0.01;;;;69;51;160;140;17.0;21.9;1;;;
USW00023293;SAN JOSE, CA US;2017-11-09;6.71;;0.06;;;;69;55;170;160;15.0;21.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-10;5.14;;0.05;;;;70;52;270;280;16.1;18.1;1;;;
USW00023293;SAN JOSE, CA US;2017-11-11;3.58;;0.00;;;;68;50;300;300;14.1;16.1;;;;
USW00023293;SAN JOSE, CA US;2017-11-12;4.47;;0.00;;;;69;48;310;290;12.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-13;6.93;;0.08;;;;73;51;320;60;14.1;21.0;1;;;
USW00023293;SAN JOSE, CA US;2017-11-14;4.47;;0.00;;;;68;53;280;310;12.1;14.1;;;;
USW00023293;SAN JOSE, CA US;2017-11-15;5.59;;0.00;;;;72;51;160;160;18.1;23.9;;;;1
USW00023293;SAN JOSE, CA US;2017-11-16;6.49;;0.76;;;;64;56;300;90;16.1;19.9;1;;;
USW00023293;SAN JOSE, CA US;2017-11-17;6.04;;0.02;;;;63;48;310;310;17.0;21.0;1;;;
USW00023293;SAN JOSE, CA US;2017-11-18;3.58;;0.00;;;;65;40;300;290;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-19;2.24;;0.00;;;;65;42;130;360;8.9;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-11-20;3.80;;0.00;;;;71;56;130;130;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-21;2.91;;0.00;;;;76;53;310;310;8.9;11.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-22;2.91;;0.00;;;;76;51;290;320;10.1;13.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-23;3.36;;0.00;;;;74;56;270;280;12.1;13.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-24;3.36;;0.00;;;;74;58;310;320;12.1;13.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-25;2.91;;0.00;;;;80;52;170;190;15.0;19.9;;;;
USW00023293;SAN JOSE, CA US;2017-11-26;7.38;;0.05;;;;69;58;210;90;15.0;21.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-11-27;5.82;;0.13;;;;61;48;260;270;23.0;29.1;1;;;
USW00023293;SAN JOSE, CA US;2017-11-28;6.49;;0.00;;;;63;42;310;300;16.1;19.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-29;4.70;;0.00;;;;67;44;290;280;14.1;17.0;;;;
USW00023293;SAN JOSE, CA US;2017-11-30;2.91;;0.00;;;;67;41;300;320;15.0;18.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-01;2.91;1310;0.00;;;;62;42;300;300;10.1;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-02;1.57;1449;0.00;;;;63;44;90;310;8.1;10.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-03;8.05;136;0.00;;;;59;46;290;290;19.9;25.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-04;11.86;2330;0.00;;;;64;45;30;30;30.0;38.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-05;4.70;1523;0.00;;;;68;43;290;290;14.1;16.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-06;3.13;2034;0.00;;;;64;38;120;120;8.9;11.0;;;;
USW00023293;SAN JOSE, CA US;2017-12-07;2.68;1919;0.00;;;;68;36;140;160;6.9;8.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-08;2.91;1248;0.00;;;;67;40;270;320;8.1;10.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-09;1.79;1641;0.00;;;;68;39;240;260;8.1;11.0;;;;
USW00023293;SAN JOSE, CA US;2017-12-10;2.46;653;0.00;;;;70;36;250;130;6.9;8.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-11;2.46;1715;0.00;;;;69;39;260;270;8.1;8.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-12;1.79;1231;0.00;;;;67;37;300;310;8.9;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-13;2.68;1325;0.00;;;;65;35;300;320;8.9;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-14;2.24;1346;0.00;;;;69;39;310;300;8.9;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-15;3.13;2210;0.00;;;;63;37;300;300;13.0;14.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-16;10.51;1326;0.00;;;;67;43;310;320;28.0;35.1;1;;;
USW00023293;SAN JOSE, CA US;2017-12-17;7.83;814;0.00;;;;68;46;350;280;19.9;25.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-18;2.01;1628;0.00;;;;65;40;310;310;10.1;13.0;;;;
USW00023293;SAN JOSE, CA US;2017-12-19;4.03;1605;0.00;;;;66;37;290;320;16.1;19.0;;;;
USW00023293;SAN JOSE, CA US;2017-12-20;7.38;359;0.07;;;;56;41;280;280;23.9;30.0;1;;;
USW00023293;SAN JOSE, CA US;2017-12-21;5.59;1156;0.00;;;;58;35;320;320;17.0;21.0;1;;;
USW00023293;SAN JOSE, CA US;2017-12-22;2.91;1733;0.00;;;;58;34;300;310;10.1;12.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-23;1.57;1325;0.00;;;;57;38;310;260;6.9;8.9;;;;
USW00023293;SAN JOSE, CA US;2017-12-24;1.79;1333;0.00;;;;56;45;330;340;8.1;12.1;;;;1
USW00023293;SAN JOSE, CA US;2017-12-25;1.79;1439;0.00;;;;62;41;270;260;10.1;12.1;1;;;1
USW00023293;SAN JOSE, CA US;2017-12-26;3.36;1604;0.00;;;;64;40;300;310;15.0;18.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-27;2.91;1610;0.00;;;;62;38;300;340;10.1;15.0;1;;;1
USW00023293;SAN JOSE, CA US;2017-12-28;1.57;1620;0.00;;;;66;38;280;360;8.1;11.0;;;;
USW00023293;SAN JOSE, CA US;2017-12-29;1.57;1709;0.00;;;;66;38;290;300;6.9;8.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-30;1.79;1436;0.00;;;;64;37;310;310;8.1;10.1;;;;
USW00023293;SAN JOSE, CA US;2017-12-31;2.24;1411;0.00;;;;61;44;320;320;8.9;10.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-01;1.34;1306;0.00;;;;64;43;300;310;8.1;10.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-02;1.57;1454;0.00;;;;62;48;330;270;6.9;8.9;;;;
USW00023293;SAN JOSE, CA US;2018-01-03;3.80;1551;0.41;;;;60;47;120;120;13.0;16.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-04;8.95;1703;0.00;;;;70;53;170;180;17.0;21.9;;;;
USW00023293;SAN JOSE, CA US;2018-01-05;6.71;1531;0.03;;;;66;54;300;300;18.1;21.0;;;;
USW00023293;SAN JOSE, CA US;2018-01-06;4.25;1152;0.06;;;;61;47;340;320;12.1;17.0;;;;
USW00023293;SAN JOSE, CA US;2018-01-07;1.79;1745;0.02;;;;56;46;340;330;6.9;10.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-08;6.04;2040;1.40;;;;61;52;110;110;18.1;25.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-09;8.72;2209;0.62;;;;60;51;270;270;21.0;23.9;;;;
USW00023293;SAN JOSE, CA US;2018-01-10;4.47;1323;0.00;;;;57;45;110;120;15.0;18.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-11;2.68;1624;0.00;;;;65;53;300;300;13.0;14.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-12;4.92;1546;0.00;;;;60;49;290;290;15.0;17.0;;;;
USW00023293;SAN JOSE, CA US;2018-01-13;2.24;1520;0.00;;;;66;43;310;250;6.9;10.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-14;2.68;2333;0.00;;;;59;45;270;270;18.1;21.9;;;;
USW00023293;SAN JOSE, CA US;2018-01-15;3.36;1548;0.00;;;;67;46;330;350;12.1;14.1;;;;
USW00023293;SAN JOSE, CA US;2018-01-16;3.58;1633;0.00;;;;67;53;310;310;12.1;14.1;;;;
