Date;SBA;OAK;BUR;FAT;LAX;SMF;SAN;SFO;SJC
2017-12-07;15.0;13.0;38.0;6.9;13.0;10.1;23.0;14.1;6.9
2017-12-08;6.9;13.0;10.1;8.1;15.0;8.1;14.1;15.0;8.1
2017-12-09;8.1;10.1;19.9;6.0;8.9;6.9;10.1;15.0;8.1
2017-12-10;12.1;10.1;8.1;6.9;10.1;6.9;10.1;21.0;6.9
2017-12-11;12.1;8.1;8.9;8.1;12.1;6.9;13.0;21.9;8.1
2017-12-12;6.9;13.0;8.1;6.0;13.0;8.1;12.1;31.1;8.9
2017-12-13;8.9;13.0;10.1;6.0;14.1;8.9;8.9;16.1;8.9
2017-12-14;8.9;13.0;14.1;6.9;12.1;8.1;10.1;16.1;8.9
2017-12-15;10.1;14.1;10.1;8.9;13.0;8.9;12.1;10.1;13.0
2017-12-16;19.9;25.9;18.1;10.1;15.0;38.9;15.0;6.0;28.0
2017-12-17;15.0;18.1;42.9;10.1;15.0;25.9;13.0;13.0;19.9
2017-12-18;10.1;13.0;10.1;6.0;12.1;8.9;12.1;10.1;10.1
2017-12-19;13.0;16.1;8.9;6.9;12.1;21.9;10.1;6.9;16.1
2017-12-20;25.1;21.9;36.9;25.1;25.1;23.9;16.1;8.9;23.9
2017-12-21;12.1;18.1;23.0;12.1;21.9;25.9;13.0;14.1;17.0
2017-12-22;10.1;12.1;8.9;8.9;13.0;8.1;14.1;10.1;10.1
2017-12-23;8.9;10.1;6.9;6.9;13.0;8.1;12.1;18.1;6.9
2017-12-24;13.0;10.1;10.1;10.1;16.1;10.1;14.1;31.1;8.1
2017-12-25;8.1;12.1;8.1;8.1;12.1;8.1;12.1;21.0;10.1
2017-12-26;13.0;13.0;8.1;6.0;10.1;6.9;10.1;6.9;15.0
2017-12-27;8.1;12.1;8.1;8.1;14.1;8.1;13.0;17.0;10.1
2017-12-28;8.1;8.1;8.1;6.0;13.0;6.0;14.1;25.9;8.1
2017-12-29;10.1;8.9;6.9;6.0;13.0;6.9;8.9;21.9;6.9
2017-12-30;14.1;6.9;10.1;6.0;17.0;8.1;13.0;14.1;8.1
2017-12-31;13.0;8.9;8.9;6.0;14.1;8.1;10.1;8.9;8.9
2018-01-01;12.1;8.1;8.9;6.9;15.0;8.9;12.1;10.1;8.1
2018-01-02;10.1;12.1;6.9;8.9;15.0;6.9;14.1;8.9;6.9
2018-01-03;13.0;12.1;8.1;14.1;16.1;12.1;8.1;21.9;13.0
2018-01-04;13.0;14.1;12.1;13.0;14.1;8.9;12.1;8.9;17.0
2018-01-05;8.1;16.1;12.1;12.1;15.0;14.1;13.0;8.9;18.1
2018-01-06;12.1;10.1;10.1;12.1;14.1;12.1;14.1;8.9;12.1
2018-01-07;8.9;8.9;8.1;8.9;12.1;8.9;12.1;6.9;6.9
2018-01-08;21.0;12.1;15.0;14.1;15.0;13.0;19.9;8.1;18.1
2018-01-09;30.0;17.0;25.1;23.0;33.1;18.1;36.9;6.9;21.0
2018-01-10;21.0;14.1;14.1;15.0;13.0;16.1;16.1;8.1;15.0
2018-01-11;10.1;8.9;6.9;8.1;15.0;14.1;12.1;12.1;13.0
2018-01-12;13.0;10.1;15.0;8.9;10.1;14.1;13.0;19.9;15.0
2018-01-13;13.0;14.1;8.1;6.9;10.1;8.9;10.1;19.9;6.9
2018-01-14;12.1;19.9;8.1;10.1;14.1;14.1;8.9;15.0;18.1
2018-01-15;14.1;14.1;8.1;12.1;17.0;12.1;12.1;8.1;12.1
2018-01-16;8.9;10.1;8.1;15.0;13.0;12.1;14.1;10.1;12.1
