Date;SBA;OAK;BUR;FAT;LAX;SMF;SAN;SFO;SJC
2017-12-16;27.1;38.9;23.0;19.9;19.0;50.1;19.0;6.9;35.1
2017-12-17;19.0;23.0;53.9;12.1;19.9;34.0;16.1;14.1;25.9
2017-12-18;14.1;14.1;14.1;6.9;17.0;10.1;14.1;12.1;13.0
2017-12-19;15.0;18.1;14.1;8.1;15.0;28.0;12.1;8.9;19.0
2017-12-20;34.0;28.0;46.1;31.1;35.1;29.1;19.9;10.1;30.0
2017-12-21;16.1;21.9;28.0;15.0;30.0;32.0;16.1;16.1;21.0
2017-12-22;14.1;13.0;11.0;12.1;19.9;10.1;17.0;12.1;12.1
2017-12-23;11.0;13.0;10.1;8.9;17.0;10.1;14.1;21.9;8.9
2017-12-24;15.0;12.1;13.0;12.1;19.9;12.1;16.1;40.0;12.1
2017-12-25;11.0;14.1;8.9;11.0;18.1;11.0;13.0;25.9;12.1
2017-12-26;15.0;14.1;12.1;6.9;13.0;8.1;13.0;6.9;18.1
2017-12-27;8.9;13.0;11.0;11.0;17.0;11.0;16.1;19.0;15.0
2017-12-28;11.0;10.1;14.1;8.1;14.1;8.1;17.0;31.1;11.0
2017-12-29;13.0;10.1;10.1;8.1;18.1;6.9;10.1;25.9;8.1
2017-12-30;17.0;10.1;12.1;6.9;21.0;8.9;17.0;16.1;10.1
2017-12-31;15.0;12.1;16.1;8.9;17.0;11.0;12.1;10.1;10.1
2018-01-01;13.0;8.9;13.0;8.9;19.0;18.1;15.0;13.0;10.1
2018-01-02;12.1;13.0;11.0;10.1;18.1;8.9;17.0;10.1;8.9
2018-01-03;15.0;14.1;10.1;15.0;19.0;14.1;10.1;23.9;16.1
2018-01-04;15.0;16.1;14.1;17.0;18.1;11.0;16.1;11.0;21.9
2018-01-05;12.1;19.9;13.0;14.1;18.1;16.1;17.0;10.1;21.0
2018-01-06;15.0;13.0;13.0;15.0;18.1;15.0;18.1;11.0;17.0
2018-01-07;11.0;11.0;11.0;10.1;12.1;10.1;15.0;10.1;10.1
2018-01-08;28.0;14.1;27.1;16.1;21.9;15.0;25.9;8.9;25.1
2018-01-09;36.9;21.0;35.1;28.0;40.0;21.9;46.1;10.1;23.9
2018-01-10;25.1;15.0;17.0;19.9;16.1;19.9;21.0;11.0;18.1
2018-01-11;12.1;10.1;8.9;13.0;19.0;16.1;14.1;14.1;14.1
2018-01-12;16.1;12.1;19.9;10.1;13.0;18.1;17.0;21.9;17.0
2018-01-13;15.0;17.0;13.0;8.1;14.1;11.0;13.0;21.9;10.1
2018-01-14;14.1;23.0;14.1;12.1;17.0;16.1;11.0;18.1;21.9
2018-01-15;16.1;14.1;12.1;13.0;19.0;13.0;13.0;8.9;14.1
2018-01-16;11.0;13.0;12.1;17.0;15.0;14.1;18.1;11.0;14.1
